Date,Fund_Return,SPY_Return,Residual,Fund,Year,Quantile
2013-11-12,-0.013928480981167,-0.0020298659793441,-0.012018007858007,FNARX,2013,2
2019-04-03,-0.0102897788954136,0.0015736355091562,-0.0120170185172105,FNARX,2019,2
2001-05-24,-0.0090398464753761,0.0029401292687685,-0.0120154076737289,PRNEX,2001,2
2005-05-16,-0.0032981555710422,0.0093327322042575,-0.0120147586369095,VGENX,2005,2
2001-06-20,-0.0068245973034805,0.0052549402016284,-0.0120119780801561,PRNEX,2001,2
2018-05-23,-0.0092131095524047,0.00275132201604,-0.0120082639744691,PRNEX,2018,2
2014-09-08,-0.0150375095524366,-0.0025856693937434,-0.0120072272994666,ICPAX,2014,2
2019-10-04,0.0023240551434327,0.0135320897669721,-0.0120064048016281,RYEIX,2019,2
2012-05-02,-0.0148751580020067,-0.0029849003225033,-0.0120005835421139,FNARX,2012,2
2007-10-19,-0.0356724690211183,-0.0261565626100946,-0.0119983548593901,VGENX,2007,2
2021-08-16,-0.00958059250089,0.0023545243927736,-0.0119966037543639,PRNEX,2021,2
2021-09-08,-0.0131104885567615,-0.0012182117805028,-0.01199381524586,FSENX,2021,2
2012-06-25,-0.0288249434085835,-0.0160348309180075,-0.0119935739858098,ICPAX,2012,2
2022-11-21,-0.0161000355809707,-0.0036360192522991,-0.0119919188525529,ICPAX,2022,2
2011-12-28,-0.0253055518474267,-0.0131231293243025,-0.0119911274712004,FRNRX,2011,2
2023-09-11,-0.0056181503162772,0.0065765361930507,-0.0119898220619174,ICPAX,2023,2
2020-01-31,-0.0308071276794823,-0.0181582616299526,-0.0119890498575642,FSENX,2020,2
2023-06-14,-0.0106465029707821,0.0011906507947028,-0.0119871218623429,FNARX,2023,2
2013-02-20,-0.0237291338235621,-0.0124633019179064,-0.0119865985292808,PRNEX,2013,2
2005-09-30,-0.0087194898802599,0.0030979396767258,-0.0119855052498273,FNARX,2005,2
2025-07-15,-0.0165683043804222,-0.0042732200311892,-0.0119831508181286,RYEIX,2025,2
2024-03-12,-0.0006001261310899,0.0107573675585093,-0.0119828377089206,RYEIX,2024,2
2014-09-08,-0.0142857595536106,-0.0025856693937434,-0.0119813778010659,PRNEX,2014,2
2018-01-16,-0.0156472637171578,-0.0034183067061368,-0.0119703341746815,RYEIX,2018,2
2014-09-22,-0.0197918793201649,-0.0077226976442398,-0.0119692363797048,FRNRX,2014,2
2017-08-16,-0.0099894126775939,0.0017443824728065,-0.0119684846417008,FSENX,2017,2
2021-08-30,-0.0078328722623671,0.0043974339645507,-0.0119684209788367,ICPAX,2021,2
2006-08-23,-0.0146199926123801,-0.0027669822895782,-0.0119654050758332,FNARX,2006,2
2018-03-15,-0.0130417915669035,-0.0010895303288405,-0.0119645177526793,FRNRX,2018,2
2023-10-24,-0.0045939124576839,0.0075394146498832,-0.0119641260692579,PRNEX,2023,2
2005-04-07,-0.006275067675007,0.0053961029153182,-0.0119621968085649,RYEIX,2005,2
2013-04-12,-0.0148518987211101,-0.0024494588808557,-0.0119613912160614,ICPAX,2013,2
2009-10-23,-0.0241521575325299,-0.0114331102176175,-0.0119606372708171,RYEIX,2009,2
1999-08-23,0.0083257045135363,0.0191365481529193,-0.0119586966967068,RYEIX,1999,2
2018-07-11,-0.0187782765863306,-0.0073143693794338,-0.0119555857745475,PRNEX,2018,2
2003-07-22,-0.002715394238145,0.0090555046217974,-0.0119547613718654,FRNRX,2003,2
2024-07-22,-0.0017514571608194,0.0103100346233857,-0.0119543221888377,ICPAX,2024,2
2020-08-13,-0.0141838277662152,-0.0018075825273664,-0.0119519926617292,ICPAX,2020,2
1999-05-24,-0.0296737024077021,-0.0166392697426136,-0.011951376866621,RYEIX,1999,2
2009-04-15,-0.0006575607654645,0.0106694065665009,-0.0119468262787552,RYEIX,2009,2
2016-02-01,-0.0121256929838424,-0.0003616158568972,-0.0119464114225073,PRNEX,2016,2
2008-05-12,-0.000468842360375,0.0112313409538098,-0.011945476645993,FNARX,2008,2
1999-08-23,0.0057189713171521,0.0191365481529193,-0.0119454745223077,VGENX,1999,2
2025-10-02,-0.0107670046440437,0.0011517801124745,-0.0119451434455528,RYEIX,2025,2
2016-04-15,-0.0129209574408623,-0.0011056236548353,-0.0119435012996638,FNARX,2016,2
2013-02-15,-0.0131101115335309,-0.0011823438822269,-0.0119384541996786,FRNRX,2013,2
2020-10-09,-0.0027808474780518,0.008929932334788,-0.0119342238181726,FNARX,2020,2
2002-03-01,0.011727916125259,0.0233018625157852,-0.0119338359588116,FNARX,2002,2
2025-11-25,-0.0022975186724021,0.0094059130414405,-0.0119313946289291,FNARX,2025,2
2002-05-30,-0.0146940871538291,-0.0027963897671138,-0.0119283061260285,FSENX,2002,2
2021-08-30,-0.0073501460834672,0.0043974339645507,-0.0119279930001853,FNARX,2021,2
2018-01-16,-0.0153427042836674,-0.0034183067061368,-0.0119270548429792,FSENX,2018,2
2020-02-25,-0.0434349298663768,-0.0303023260498056,-0.0119269840326096,FSENX,2020,2
2012-05-04,-0.028326469590532,-0.0161583040827805,-0.0119255296576971,FRNRX,2012,2
2006-06-20,-0.0083620712447114,0.0033963193837636,-0.0119247143227014,RYEIX,2006,2
2020-07-06,0.0037979662503304,0.0154372575243209,-0.0119245151264016,FNARX,2020,2
2022-11-16,-0.0194866956649455,-0.0076287606469344,-0.0119241725690128,FNARX,2022,2
2001-07-17,-0.0023348368696302,0.009361141861033,-0.0119235165929671,FNARX,2001,2
2006-06-05,-0.0250228027228164,-0.0145737823813593,-0.0119201738797152,VGENX,2006,2
2014-10-08,0.0056498236084632,0.0174887929675411,-0.0119196470997605,ICPAX,2014,2
2020-03-11,-0.0562121334608838,-0.048748005022344,-0.0119190403432043,VGENX,2020,2
2000-08-01,-0.0060143962617809,0.0061186425678778,-0.0119161926308701,ICPAX,2000,2
2010-12-08,-0.0080789371177614,0.0036634111718083,-0.0119157925081074,FNARX,2010,2
2014-11-03,-0.0117302541366128,0.0005458866870073,-0.0119134717267072,ICPAX,2014,2
2022-06-13,-0.0504913932756175,-0.0379683313129366,-0.0119115036306114,FRNRX,2022,2
2012-03-14,-0.0128714879452891,-0.0010702726845013,-0.0119094027143868,FSENX,2012,2
2018-05-22,-0.0147057467529863,-0.0027800824046811,-0.0119093247194498,FRNRX,2018,2
2005-09-22,-0.0082618863483006,0.0035564729176282,-0.0119092041761967,FRNRX,2005,2
2021-09-14,-0.0173914975036951,-0.0053965076740594,-0.0119087387068665,FSENX,2021,2
2015-12-21,-0.0031890221541919,0.0082488986466928,-0.0119068416875138,RYEIX,2015,2
2020-12-11,-0.013068020377663,-0.0011726075020022,-0.011906264117528,FRNRX,2020,2
2011-08-03,-0.0067605767252946,0.0054189085349245,-0.01190507286666,VGENX,2011,2
1999-11-11,-0.0060401667777574,0.0056723502129456,-0.0119050338609272,FNARX,1999,2
1999-12-02,-0.0059959049845059,0.0060093594025989,-0.0119041390867305,PRNEX,1999,2
2007-02-28,-0.0019429906426278,0.0102505032062381,-0.0119036701373503,PRNEX,2007,2
2019-10-01,-0.0239641086176203,-0.0118950556597171,-0.0118985311026222,FRNRX,2019,2
2015-08-24,-0.0566756507337193,-0.0421066183213321,-0.0118978834040401,RYEIX,2015,2
2020-01-29,-0.0128203388910745,-0.0008255180117883,-0.0118978791895891,RYEIX,2020,2
2013-03-19,-0.0146580771095964,-0.0023230197697644,-0.0118973172613586,ICPAX,2013,2
2025-02-06,-0.008330649674769,0.0034757552554842,-0.0118958844795362,FRNRX,2025,2
2015-06-03,-0.0090826522630276,0.002649252061676,-0.0118957202254745,FNARX,2015,2
2004-10-13,-0.0206369266382485,-0.008797117595907,-0.0118949543378407,FNARX,2004,2
2013-04-17,-0.0256893621040554,-0.0146118075105977,-0.0118939132579189,PRNEX,2013,2
2000-07-25,-0.0084004403255772,0.0031920611800235,-0.0118922555594016,FSENX,2000,2
2019-02-21,-0.0153432547392847,-0.0035560675738157,-0.0118920904274849,FNARX,2019,2
2022-07-12,-0.0208593483789241,-0.0088489445959769,-0.0118914077163444,FRNRX,2022,2
2024-05-01,-0.0153861757695623,-0.0032471879771942,-0.0118910355796578,RYEIX,2024,2
2023-08-15,-0.023510121442394,-0.0116487820011544,-0.0118894113408744,FNARX,2023,2
2024-04-30,-0.0285204188329906,-0.0158411613979025,-0.0118877867013321,ICPAX,2024,2
2003-05-22,-0.0013543659529476,0.0099299389829923,-0.0118868865917814,FSENX,2003,2
2020-08-18,-0.0096586390898633,0.0021604434864583,-0.0118863132729401,FRNRX,2020,2
2006-08-03,-0.0091107234518488,0.0026543758738282,-0.0118851568981436,RYEIX,2006,2
2007-08-01,-0.0066346862135361,0.0048726256972513,-0.011882597361522,FSENX,2007,2
2009-05-18,0.0168913812288606,0.0284072495302665,-0.0118822504607024,ICPAX,2009,2
2006-12-04,-0.0037509524983344,0.0076309401550171,-0.0118811479618581,FSENX,2006,2
2023-06-09,-0.0104167006978294,0.0017942103716634,-0.0118809069917167,ICPAX,2023,2
1999-10-25,-0.0162851158413527,-0.0050448744366897,-0.011879424041891,VGENX,1999,2
1999-10-18,-0.0050553589859019,0.0072575781543271,-0.0118779901262461,VGENX,1999,2
2002-10-22,-0.0191740925386612,-0.0072087468794574,-0.011874093978529,FRNRX,2002,2
2004-11-08,-0.0133155242397727,-0.0014492586960112,-0.0118724371562056,FRNRX,2004,2
2019-07-29,-0.0141172439000402,-0.0018214958553232,-0.0118711313960592,ICPAX,2019,2
1999-03-25,0.0078240822377659,0.020438192349744,-0.0118710122735791,PRNEX,1999,2
2021-03-09,0.0019380974736062,0.0142773565616154,-0.0118702712487866,PRNEX,2021,2
2018-11-28,0.0115125244482117,0.0230254873194788,-0.0118702285630953,FNARX,2018,2
2024-03-04,-0.012831492612683,-0.0010724618469014,-0.0118671198295285,FSENX,2024,2
2015-10-26,-0.0140431858069337,-0.0024578010286963,-0.0118609832566921,PRNEX,2015,2
2018-11-12,-0.0312273017428411,-0.0186850657040748,-0.0118587431314942,FSENX,2018,2
2019-11-19,-0.0125313303073928,-0.0002884168819872,-0.0118584130179262,ICPAX,2019,2
2003-06-12,-0.0086847521319085,0.0030904331106198,-0.0118581469639994,FRNRX,2003,2
2011-02-09,-0.0143073051338348,-0.0022627372063719,-0.0118580041070217,RYEIX,2011,2
2019-07-15,-0.0113545453279857,0.0003322420748634,-0.0118564928979914,VGENX,2019,2
2016-11-11,-0.0145987179431191,-0.0023053815256448,-0.0118560578808179,ICPAX,2016,2
2006-11-07,-0.007688145413336,0.0038383309633689,-0.0118552764201311,FSENX,2006,2
2017-01-23,-0.014900556012937,-0.0026022656509251,-0.0118532432267517,ICPAX,2017,2
2015-06-03,-0.0090835223238157,0.002649252061676,-0.0118525124472223,RYEIX,2015,2
1999-08-02,-0.0094270414413737,0.0023540562185346,-0.0118516033680118,FRNRX,1999,2
2003-10-15,-0.0144736373581572,-0.0026594962010557,-0.0118509024494227,FSENX,2003,2
2024-05-29,-0.0187812961536791,-0.0070026826120956,-0.0118507950102664,FNARX,2024,2
2018-03-15,-0.0130533974363955,-0.0010895303288405,-0.0118504621348137,RYEIX,2018,2
2016-01-12,-0.004283695580728,0.008068613153872,-0.011846550088974,VGENX,2016,2
2015-11-05,-0.0128308163728215,-0.0009986938633964,-0.0118459155473082,FRNRX,2015,2
2000-03-16,0.0377357883847448,0.0467138271330946,-0.0118455560793221,RYEIX,2000,2
2025-08-04,0.0036410808898248,0.0151997858645525,-0.0118416742966829,FNARX,2025,2
2008-10-28,0.1062620741623254,0.1168554579812042,-0.0118414611837059,FNARX,2008,2
2014-06-24,-0.0174269616547755,-0.0060240512856037,-0.0118371796657755,PRNEX,2014,2
2008-02-05,-0.0372517403253445,-0.0267737859307783,-0.0118354279352205,PRNEX,2008,2
2025-04-08,-0.0280447945441107,-0.0156627178112048,-0.0118344204186523,FSENX,2025,2
2017-11-13,-0.010756393537074,0.0009297718897685,-0.0118336567673708,FNARX,2017,2
2020-09-22,-0.0014452346534616,0.0101846016791318,-0.0118327978252023,FRNRX,2020,2
2017-07-07,-0.0052038606321408,0.0064851137787977,-0.0118293580697844,FRNRX,2017,2
2006-10-02,-0.0158500514342485,-0.0037425067157226,-0.0118287054143325,RYEIX,2006,2
2020-10-26,-0.0305898654501728,-0.0184798967933256,-0.0118280624411043,FRNRX,2020,2
2002-01-10,-0.0073090004088585,0.004413058056319,-0.0118273927436653,FRNRX,2002,2
2020-01-23,-0.010628014394866,0.001146816884602,-0.0118249162092405,FRNRX,2020,2
1999-12-07,-0.0204709089534754,-0.0080977088902947,-0.0118227790126695,RYEIX,1999,2
2006-05-18,-0.0162277929352072,-0.0050452994788513,-0.0118217132041019,VGENX,2006,2
2004-08-23,-0.0142392972358549,-0.0025349077753207,-0.011818987504101,FNARX,2004,2
2006-12-20,-0.012246342699351,-0.000562786176122,-0.0118168776776393,FNARX,2006,2
2000-07-25,-0.0084548516009439,0.0031920611800235,-0.0118158820532615,FNARX,2000,2
1999-07-07,-0.0102541930744949,0.0013449283464876,-0.0118158578210076,FSENX,1999,2
2014-09-30,-0.0144618052162985,-0.0026325905847426,-0.0118153698665406,FRNRX,2014,2
2022-10-25,0.0044444791392754,0.0159686811885269,-0.0118144711809059,FNARX,2022,2
2000-09-07,-0.0027046483228557,0.0085661391002,-0.0118120743715359,FSENX,2000,2
2023-11-08,-0.0108886976002432,0.0007325643539533,-0.0118104762285824,FSENX,2023,2
2016-11-11,-0.0138461439869964,-0.0023053815256448,-0.0118095794394884,PRNEX,2016,2
2025-05-01,-0.0045130645053179,0.0070868198717395,-0.011805830070442,FNARX,2025,2
2005-05-16,-0.0019337329869866,0.0093327322042575,-0.0118029717830788,RYEIX,2005,2
2007-03-30,-0.0114242224820003,0.0002117993880657,-0.011801830851204,FSENX,2007,2
2003-04-29,-0.0083004972847769,0.0034862291389372,-0.0117978610923244,PRNEX,2003,2
2025-04-03,-0.0587189220441245,-0.0492807312446621,-0.0117970509982938,PRNEX,2025,2
2020-08-31,-0.0153139325295217,-0.0036223960091399,-0.0117958100673501,FNARX,2020,2
2000-07-25,-0.0085190015140451,0.0031920611800235,-0.0117957434816927,FRNRX,2000,2
2019-12-03,-0.0185834862320668,-0.0067067541985808,-0.0117939716941483,FRNRX,2019,2
2006-10-11,-0.0130940405811659,-0.0011827363090931,-0.0117920871597638,RYEIX,2006,2
2009-12-08,-0.022227449605183,-0.0110967527705909,-0.0117906624892372,PRNEX,2009,2
2016-03-14,-0.0134828656966347,-0.0012819927697668,-0.0117903735130513,ICPAX,2016,2
2016-06-24,-0.0443655846527422,-0.0359093018361256,-0.0117902449209557,VGENX,2016,2
2008-08-22,0.002688129694865,0.0144757932774337,-0.0117894998386696,ICPAX,2008,2
2000-11-24,0.0079234552265974,0.0204557693264719,-0.0117884342206547,PRNEX,2000,2
2001-07-31,-0.0073053641596856,0.0041373323304871,-0.0117849348697723,FSENX,2001,2
2003-04-28,0.0049065984235661,0.017288949965005,-0.011779370865252,PRNEX,2003,2
2025-07-09,-0.0053556362354709,0.0059966217051976,-0.0117780603383919,FSENX,2025,2
2006-02-15,-0.008163176224093,0.003522452781562,-0.0117758984561629,FRNRX,2006,2
2009-03-30,-0.0446250772973951,-0.0345537754685288,-0.0117749253074713,PRNEX,2009,2
2003-07-01,-0.0020262464826475,0.0092189341138808,-0.0117745909657599,RYEIX,2003,2
2011-12-19,-0.0231214533648288,-0.0106913211113524,-0.0117734179403345,ICPAX,2011,2
2004-05-05,-0.0052087293941311,0.0064252512087099,-0.0117733516701984,FRNRX,2004,2
2021-01-15,-0.0182300210773244,-0.0072926003196851,-0.0117728528013053,VGENX,2021,2
2015-12-02,-0.0213522376496744,-0.0102051631944984,-0.0117673712034627,PRNEX,2015,2
2000-09-14,-0.0067862303964967,0.0050368250647128,-0.0117652004890382,PRNEX,2000,2
2019-09-12,-0.0079887052096894,0.003464131857382,-0.0117648190824381,FSENX,2019,2
2004-12-22,-0.0092828981172913,0.002408479687018,-0.0117628041000334,FRNRX,2004,2
2017-10-23,-0.0161289062253302,-0.0038893232888379,-0.0117608572266049,ICPAX,2017,2
2011-11-23,-0.0352424448081537,-0.0220657738154884,-0.0117552291920241,RYEIX,2011,2
2014-11-25,-0.0123455161108105,-0.0007236944682837,-0.0117536151508776,FNARX,2014,2
2024-06-05,0.0008225198851157,0.0118848914649183,-0.011752816742451,FSENX,2024,2
2006-10-30,-0.0123455995989943,-0.0007248419664904,-0.0117525402466299,FNARX,2006,2
2011-05-05,-0.0209225740316629,-0.0090481784922358,-0.0117520293778339,FRNRX,2011,2
2008-04-01,0.0239514167024443,0.0351600067516211,-0.0117516723276599,ICPAX,2008,2
2023-12-07,-0.0036903903082988,0.0076304812992622,-0.0117512292182648,RYEIX,2023,2
2014-11-17,-0.0109276062278053,0.0006368741637068,-0.0117493939599935,FSENX,2014,2
2009-06-18,-0.004020548214538,0.0073179056976033,-0.0117493199299518,RYEIX,2009,2
2019-05-02,-0.0139132002972399,-0.0021587682216258,-0.0117486021434273,FRNRX,2019,2
2017-02-17,-0.0101084169033298,0.0015764437819152,-0.0117422128696442,FRNRX,2017,2
2000-02-23,0.0,0.0118085456918348,-0.0117405877955878,ICPAX,2000,2
2009-11-27,-0.0285647728819266,-0.0162505954910655,-0.0117400994653389,FSENX,2009,2
2000-07-13,-0.0071580547364098,0.0044008626347018,-0.0117393628747055,FNARX,2000,2
2020-09-08,-0.0401337007722893,-0.0273227677061497,-0.0117392267390163,FSENX,2020,2
2023-02-28,-0.0157109550747973,-0.0036958824060927,-0.0117391407637369,RYEIX,2023,2
2019-10-28,-0.005976136505321,0.005636735385023,-0.0117389050002696,FRNRX,2019,2
2002-01-28,-0.0088844898909257,0.0027295603960182,-0.0117387962166931,RYEIX,2002,2
2023-04-06,-0.007741038696058,0.0039008718883963,-0.0117385810960275,FRNRX,2023,2
2004-05-26,-0.0080754319375094,0.0034874411270919,-0.011734646642417,FNARX,2004,2
2023-06-30,0.0,0.0118007453518715,-0.0117325833432959,ICPAX,2023,2
2015-07-24,-0.0222487921943725,-0.0103721830193256,-0.0117318471204464,FRNRX,2015,2
2024-04-11,-0.004024718112685,0.0075467469479746,-0.0117298065303614,FRNRX,2024,2
2022-01-24,-0.0076544621206214,0.0042467430489157,-0.0117291347842347,VGENX,2022,2
2014-11-10,-0.0088759916231502,0.0031474892051814,-0.0117288881422785,ICPAX,2014,2
2019-10-04,0.0020691469815676,0.0135320897669721,-0.0117225279401872,FRNRX,2019,2
1999-04-07,-0.0038702956130906,0.0080431700634802,-0.0117218513812369,PRNEX,1999,2
1999-09-10,-0.0031544317039933,0.0083480776010795,-0.011720429244,FNARX,1999,2
1999-04-01,-0.0043435358601422,0.0075463502810153,-0.0117203765203914,PRNEX,1999,2
2009-08-31,-0.0207347289966561,-0.0088989075045419,-0.0117159802894627,FRNRX,2009,2
2013-04-02,-0.0065955512293301,0.0049342065153084,-0.0117152667578042,FNARX,2013,2
2021-05-20,-0.0003168827932108,0.0107579678898732,-0.0117146473219845,FSENX,2021,2
2020-11-11,-0.0037950294683354,0.0074285962284474,-0.0117137868471787,FSENX,2020,2
2011-02-09,-0.0138591186935218,-0.0022627372063719,-0.0117135634888929,FNARX,2011,2
2001-10-30,-0.0244100030236611,-0.0120056653266624,-0.0117132307984454,ICPAX,2001,2
2009-07-02,-0.0364247182672333,-0.0272935889031742,-0.0117128518105627,VGENX,2009,2
2018-01-25,-0.0111134943203339,0.0004236482543604,-0.0117124729045494,FSENX,2018,2
2002-03-01,0.0127930578464441,0.0233018625157852,-0.0117123748940644,FSENX,2002,2
2022-04-19,0.0038796659426008,0.016142680552095,-0.0117110341414988,PRNEX,2022,2
2016-05-02,-0.0035970606325894,0.0079482195545472,-0.0117104126740579,FRNRX,2016,2
2015-05-11,-0.0165410605109506,-0.004772720278533,-0.0117101246494272,FSENX,2015,2
2024-08-08,0.0095878508645497,0.0231173796388708,-0.0117098592498604,VGENX,2024,2
2022-10-10,-0.0199201100330743,-0.0076355614123537,-0.0117077946978784,ICPAX,2022,2
2022-10-24,0.0007847779826379,0.0122364319558301,-0.0117064895311219,FNARX,2022,2
2020-11-06,-0.0117977623868636,-0.0002283524287896,-0.0117059061905949,FNARX,2020,2
2024-03-12,-0.0016888927056855,0.0107573675585093,-0.0117057459217289,VGENX,2024,2
2020-04-30,-0.0216403720832498,-0.0093108641653566,-0.0117034369170584,RYEIX,2020,2
2017-02-16,-0.0124224873537154,-0.0008513981596355,-0.0117016702972884,FNARX,2017,2
2024-06-04,-0.0109290850750414,0.0011180051876669,-0.0116993918516858,ICPAX,2024,2
2007-08-15,-0.0240714212817581,-0.0137752480052605,-0.0116976066151018,VGENX,2007,2
2008-01-07,-0.0125294685365223,-0.0008492255557552,-0.0116965643153119,FRNRX,2008,2
2001-02-22,-0.0101353518167082,0.0015121318311048,-0.0116963131533818,RYEIX,2001,2
2012-07-10,-0.0210043906002277,-0.0087203844196389,-0.0116947563223966,RYEIX,2012,2
2018-09-04,-0.0134129049926053,-0.0017220463026257,-0.0116924160266214,FRNRX,2018,2
2025-06-24,0.0,0.0110471921080788,-0.0116906090099308,RYEIX,2025,2
2003-04-23,-0.0019240731526601,0.0091967795679228,-0.0116904832137481,FSENX,2003,2
2001-06-05,0.0,0.0114651292218304,-0.0116897511825513,FRNRX,2001,2
2021-07-02,-0.003546076967316,0.0076435995154082,-0.0116895007543172,FSENX,2021,2
2022-11-18,-0.0069105065167487,0.0045403796898078,-0.0116885512262494,RYEIX,2022,2
2021-09-14,-0.0174670135711804,-0.0053965076740594,-0.0116885263825146,RYEIX,2021,2
2002-05-30,-0.0143721530327648,-0.0027963897671138,-0.0116878788272462,FNARX,2002,2
2024-11-08,-0.0072509044346222,0.0043315951055544,-0.0116864558509218,FRNRX,2024,2
1999-09-16,-0.0076812502582536,0.0039083396399099,-0.0116863867287639,FRNRX,1999,2
2007-07-24,-0.0292888923947278,-0.0173408117812114,-0.0116854423274034,FRNRX,2007,2
2012-06-08,-0.0032816752201715,0.0079516740901439,-0.0116837358646953,RYEIX,2012,2
2024-07-09,-0.0105626513002728,0.0009725175646924,-0.0116830660283444,FNARX,2024,2
2015-07-24,-0.0209488071043033,-0.0103721830193256,-0.0116809351238333,VGENX,2015,2
2002-05-30,-0.0140338700253982,-0.0027963897671138,-0.0116803472392628,VGENX,2002,2
2009-03-31,-0.0021877938738564,0.0092645328911173,-0.0116789474320839,FNARX,2009,2
2022-02-15,0.0044942584338898,0.016126984098989,-0.0116777688077214,ICPAX,2022,2
2019-04-25,-0.012685345896355,-0.000615739129158,-0.0116765412835285,ICPAX,2019,2
2004-08-10,0.000293269572229,0.0128971165201301,-0.0116765106860804,VGENX,2004,2
