Fund,Sector,Year,Total_Days,Alpha,Beta,Alpha_Pvalue,Beta_Pvalue,R_Squared,Adj_R_Squared,Residual_Std,Fstatistic,F_Pvalue
FBDIX,healthcare,1999,250,0.0022898255688962713,0.7644264873792385,0.0038815227357389148,1.1424194401551606e-23,0.3339016304969712,0.33121574997478154,0.012389000459816701,124.31738036685337,1.1424194401552568e-23
FBDIX,healthcare,2000,250,0.002427356971267816,1.1093927287951824,0.2092280093329523,1.2160035464165889e-15,0.22798900342775952,0.22487605586093584,0.03048465373348442,73.23894750350688,1.216003546416544e-15
FBDIX,healthcare,2001,249,0.00011103316154074285,1.2158430170952226,0.9272528066575123,1.7594600772131232e-32,0.4351705301763388,0.4328837711891985,0.019166542174440235,190.30012897009956,1.7594600772130794e-32
FBDIX,healthcare,2002,251,-0.001034610128271524,0.9574679015633354,0.34788846006934615,5.634521783535358e-35,0.45802994665814933,0.4558533600985435,0.01740464716373084,210.4349788602468,5.634521783535637e-35
FBDIX,healthcare,2003,250,0.0005581945080004222,1.0544375562150132,0.45276540108039354,2.70579690600783e-35,0.46254330891229145,0.46037614483532485,0.011689903202084467,213.43252863425315,2.7057969060078565e-35
FBDIX,healthcare,2004,250,-8.644885015882251e-05,1.487852253514723,0.890631693342333,1.9450455150149285e-42,0.529058197128657,0.5271592382461112,0.009910818458879929,278.6043457767782,1.945045515014949e-42
FBDIX,healthcare,2005,250,0.00011408407715214092,1.154297356702534,0.8586728550958904,2.4581354756361843e-25,0.354058195355206,0.3514535913042188,0.01011036621782333,135.93551588811658,2.458135475636179e-25
FBDIX,healthcare,2006,250,-0.00047833109135911084,1.2649232418986407,0.27399517964456627,3.563243575584483e-47,0.5685908687184813,0.5668513157697654,0.006872779721358053,326.8603402605451,3.563243575584374e-47
FBDIX,healthcare,2007,250,-0.00019567494251383554,0.7748143618096933,0.6157254137275396,2.217613756933963e-53,0.6154276647640691,0.6138769698639241,0.006153822005895817,396.8721795026019,2.2176137569339944e-53
FBDIX,healthcare,2008,250,0.0006991429214511658,0.6560661853579789,0.3019055700757579,7.144749580988117e-71,0.7219067381608646,0.7207853943631262,0.010667705514023832,643.7871593144066,7.144749580988581e-71
FBDIX,healthcare,2009,250,-6.715742100358461e-05,0.5695221655346997,0.9054947621214009,5.257722608432213e-43,0.5339832593274476,0.5321041595666711,0.008918978585109693,284.16972343544563,5.257722608432202e-43
FBDIX,healthcare,2010,250,0.00016266830624015892,0.8948383331772095,0.7021924944800247,7.451616228274575e-66,0.6947933122044894,0.6935626400762817,0.006710686829372235,564.5641079207306,7.451616228274646e-66
FBDIX,healthcare,2011,250,0.00028570527566462527,0.9342388977436871,0.5341648628692077,3.302237073340858e-83,0.7787697121774395,0.7778776545652517,0.007256156474535989,873.0038301758678,3.302237073340748e-83
FBDIX,healthcare,2012,250,0.0005178977512320375,1.0193398266747327,0.309939264251772,2.0371822352530837e-39,0.5019965593162095,0.4999884809263554,0.008032621473503407,249.98852726696055,2.0371822352530508e-39
FBDIX,healthcare,2013,250,0.000699959551802318,1.3222660990324318,0.2654854576560164,5.418616514931646e-35,0.4595388772174085,0.45735959849651087,0.009806528769006171,210.86741810985296,5.418616514931418e-35
FBDIX,healthcare,2014,250,0.000342201056223227,1.5680333566719546,0.6933809515702059,4.641399379400728e-29,0.3969441108171131,0.39451243384460144,0.013656279469861298,163.23883283194309,4.641399379400324e-29
FBDIX,healthcare,2015,250,0.00020976013058372273,1.230508257620866,0.8121793241490974,1.0042824717517742e-31,0.4258990599380429,0.42358413679263174,0.013941560136731704,183.97978385688725,1.0042824717518108e-31
FBDIX,healthcare,2016,250,-0.0012334674845235045,1.4906500933167548,0.20664667607914627,2.4189321668037736e-28,0.38891092190797516,0.38644685304470083,0.015370306833535827,157.83281372712293,2.418932166803878e-28
FBDIX,healthcare,2017,250,-0.00032910834355839353,1.344195160760528,0.6067125471582877,4.586608972732317e-17,0.24788204055815333,0.24484930685072648,0.009934543159859697,81.7355114137189,4.58660897273252e-17
FBDIX,healthcare,2018,250,-0.0004966180901380285,1.218221790564412,0.44091981936181746,1.454025967530532e-54,0.6237656427354739,0.6222485687142458,0.010171188791240602,411.1636176002767,1.4540259675305923e-54
FBDIX,healthcare,2019,250,-5.0811985771842815e-05,1.1708289808290888,0.9424335348036078,9.202425765487683e-31,0.4156074723462573,0.41325105086378244,0.011007252356674095,176.37229818061942,9.202425765488419e-31
FBDIX,healthcare,2020,250,0.0006505077953424535,0.8444533403261463,0.4378623211585271,5.6875612511128334e-58,0.6467842141986277,0.6453599569978157,0.013225031284344376,454.1203750487545,5.687561251112188e-58
FBDIX,healthcare,2021,250,-0.0015776871702744796,0.8895087663741698,0.05121480001572899,3.57092501548247e-17,0.24938110076908837,0.24635441165928618,0.012616290895015078,82.39402585533377,3.570925015482292e-17
FBDIX,healthcare,2022,250,0.00021439360309317637,0.8949852589522871,0.7857468396966105,9.953015331674872e-45,0.5486075921256641,0.5467874614487515,0.01244327617810648,301.41110145796097,9.953015331673909e-45
FBDIX,healthcare,2023,250,2.833935718648744e-05,0.7688720459058761,0.9631513923845434,3.4092142294889355e-21,0.30284422032940694,0.30003310831460606,0.009620774542972055,107.7311109393374,3.409214229489007e-21
FBDIX,healthcare,2024,250,-0.000737290894535897,0.9386400622548978,0.23737952445680058,1.5070145717999904e-26,0.3683405020263616,0.36579348792162913,0.009771184867600948,144.61659295171398,1.5070145718000556e-26
FBDIX,healthcare,2025,249,0.0012394895956010493,0.6855441886269482,0.13742438599906226,2.181138335910699e-20,0.2934205947394257,0.2905599493739983,0.013098423967393809,102.57146806297115,2.1811383359107765e-20
FSPHX,healthcare,1999,250,-0.0006481579144713616,0.8606846095600449,0.2640965976485344,1.3572088892070908e-43,0.5390279540047267,0.5371691957547458,0.009133060082459938,289.99357716919553,1.3572088892071198e-43
FSPHX,healthcare,2000,250,0.0016461654770789599,0.5708870877990887,0.0673562379810778,2.203849836756743e-18,0.2658691389334491,0.2629089338485032,0.014165899439745796,89.8144322113141,2.2038498367567504e-18
FSPHX,healthcare,2001,249,-0.0002841273392959749,0.47285528291516477,0.6705000124515024,2.8051533413988854e-19,0.2788003863777092,0.2758805498853113,0.010523171091833258,95.48493112665435,2.805153341398975e-19
FSPHX,healthcare,2002,251,-2.5746514125612912e-05,0.7216000038278517,0.9659579535743442,1.4268685360340985e-53,0.6153079057682669,0.6137629575986615,0.009534703704075487,398.2709050527197,1.426868536034135e-53
FSPHX,healthcare,2003,250,-0.00020995137944168586,0.8182047565237005,0.5692542777848302,6.209212767466494e-63,0.6778145326340681,0.6765153976850119,0.005801683712657985,521.7429745281667,6.209212767466449e-63
FSPHX,healthcare,2004,250,-2.1937137242002495e-05,0.8785506915886208,0.9468619471437039,1.0596435691035292e-49,0.5883086705050771,0.5866486248216298,0.005188811303666622,354.39306060745787,1.0596435691036635e-49
FSPHX,healthcare,2005,250,0.0005211734919279222,0.7689262290580133,0.05545786053116251,4.1683655078934654e-48,0.5759701364849209,0.5742603386481665,0.00427831472779361,336.8644667244782,4.168365507893722e-48
FSPHX,healthcare,2006,250,-0.000256532091115289,0.8079473425386449,0.3355825624960245,4.0601952167776286e-50,0.5914725848734514,0.5898252969092315,0.00418841663770331,359.0584024897758,4.060195216777583e-50
FSPHX,healthcare,2007,250,0.00031871143738618354,0.7341955331106441,0.1392856688820714,7.047001480353357e-96,0.8251116416700572,0.8244064466767913,0.003396116557249754,1170.0475039517817,7.047001480353004e-96
FSPHX,healthcare,2008,250,-0.00037556647688104906,0.6764144714395117,0.42142947875756087,3.566859332677058e-105,0.8528186712626794,0.8522251981629321,0.007361724810392616,1436.996338378041,3.5668593326774526e-105
FSPHX,healthcare,2009,250,0.0005539745983565501,0.603990429399035,0.2691843729663599,2.723853654342682e-54,0.6218608486615643,0.6203360940190705,0.007895448839584861,407.8432236445129,2.723853654342925e-54
FSPHX,healthcare,2010,250,0.00017213578958918014,0.8356040261700391,0.5472534386049429,9.721062514572748e-93,0.8146216768602028,0.8138741836217358,0.004510297623987672,1089.8047432923352,9.721062514572362e-93
FSPHX,healthcare,2011,250,0.00023597849828230167,0.9416237488733137,0.41479773994719127,3.900828605555979e-126,0.9002517512063088,0.8998495405256891,0.004567504500755972,2238.2591874964855,3.900828605555624e-126
FSPHX,healthcare,2012,250,0.00028915137655325307,0.8592510487282949,0.2896055001324711,2.052984249208454e-69,0.7142847882921747,0.7131327108256109,0.004299555501044692,619.9971868407441,2.0529842492085243e-69
FSPHX,healthcare,2013,250,0.0006411456309305058,1.062680410848944,0.040296766069503456,3.853029679069277e-65,0.6907296102909624,0.689482552267942,0.004862875513698113,553.8873071984649,3.853029679069189e-65
FSPHX,healthcare,2014,250,0.0005009329376042893,1.3056328412514995,0.4335003498188683,1.0018574406306605e-34,0.4568660145757907,0.45467595818295103,0.010058729452488382,208.60924680730872,1.0018574406306113e-34
FSPHX,healthcare,2015,250,0.00021840236679419658,1.012616917383116,0.6607799471922744,5.582021234567781e-53,0.612561228741872,0.6109989756319602,0.007858832293498675,392.1011421615624,5.582021234567828e-53
FSPHX,healthcare,2016,250,-0.0008978335137480187,1.1137359241664373,0.07980593515848787,1.2863017820396727e-46,0.5641152915638664,0.5623576919330755,0.008053112081780906,320.9577890671457,1.2863017820396787e-46
FSPHX,healthcare,2017,250,2.7269293092798152e-05,1.0703785192305377,0.9341890945057927,5.523016554371915e-33,0.43910436574331135,0.43684268979872787,0.00513286287615981,194.14999164444401,5.523016554372262e-33
FSPHX,healthcare,2018,250,0.0004283578553799852,0.9862218357728346,0.18145750141489023,8.198583647384923e-93,0.8148759176809351,0.8141294496070679,0.005053440801351107,1091.6420222225186,8.198583647385566e-93
FSPHX,healthcare,2019,250,0.00010328500620313275,0.9773765297966013,0.7999650552800838,9.273174708348166e-51,0.596295755005839,0.5946679153082819,0.006375841487534351,366.31110293028246,9.273174708348284e-51
FSPHX,healthcare,2020,250,0.0003676663642130142,0.8236428928587152,0.4981127388757942,2.5911823324713284e-90,0.8060885444364994,0.8053066434060013,0.008561108820865557,1030.9342397504045,2.5911823324714457e-90
FSPHX,healthcare,2021,250,-0.0003748947578199859,0.8235721453083714,0.3670390018827767,3.828839898158978e-41,0.517645628593971,0.5157006512899144,0.0064993805482945755,266.14481696744554,3.828839898158904e-41
FSPHX,healthcare,2022,250,0.0002310468077766271,0.9131522985213777,0.6611057199970168,2.4986886237691218e-74,0.7391695955737405,0.7381178600720217,0.008314246885891424,702.809398718366,2.4986886237689164e-74
FSPHX,healthcare,2023,250,-0.00047226758913724106,0.7347247617150395,0.23163901804259757,4.080351220177623e-38,0.48986221638524374,0.48780520919324866,0.0061834683941494745,238.14317144421443,4.080351220177961e-38
FSPHX,healthcare,2024,250,-0.0004521313663301008,0.6751171080787809,0.2830365307018302,3.529113003861349e-29,0.3982671340857743,0.39584079188450716,0.006596675355371996,164.14301901759723,3.5291130038612896e-29
FSPHX,healthcare,2025,249,0.00010193425227595883,0.642343112052405,0.8469242703429345,1.811458961957293e-36,0.47545339408657505,0.47332972361729,0.008307178357769767,223.88284856954485,1.8114589619572915e-36
FACDX,healthcare,1999,250,-0.00045820548761802484,0.8457318988780164,0.40654573066530597,1.7550520545315866e-45,0.5548607664478227,0.5530658501834993,0.008692191108238238,309.1290538040847,1.7550520545316706e-45
FACDX,healthcare,2000,250,0.001623751818431608,0.561553836224742,0.06692118889202434,2.382808898034127e-18,0.2654117165768638,0.26244966704693173,0.013950652140718372,89.604077816672,2.3828088980340515e-18
FACDX,healthcare,2001,249,-0.000290108889603889,0.4674074898002061,0.659914056213492,2.569048242742656e-19,0.27930847656685376,0.27639069711975606,0.010388806212352988,95.72638426961124,2.569048242742666e-19
FACDX,healthcare,2002,251,-2.9166582028235515e-05,0.7220385950112623,0.9615934677043272,2.404532950905185e-53,0.6136960038528847,0.6121445821816112,0.009573013182115602,395.57008595161903,2.4045329509052333e-53
FACDX,healthcare,2003,250,-0.0002198051315819408,0.8190597666084859,0.5507022896863218,4.0773526303524285e-63,0.6789034239067145,0.6776086796482739,0.005793272335011882,524.3532994881599,4.0773526303525256e-63
FACDX,healthcare,2004,250,-4.0923146452436246e-05,0.8728569065881144,0.9020495704097055,1.1919597066191451e-48,0.580217409556496,0.5785247378208367,0.0052417668885228015,342.7820039368137,1.1919597066192012e-48
FACDX,healthcare,2005,250,0.000502210843483572,0.7679563593544663,0.06531655131525786,6.305148549084282e-48,0.5745567552839967,0.5728412583294966,0.0042852948091847325,334.9214662123683,6.305148549084417e-48
FACDX,healthcare,2006,250,-0.00023329698091667937,0.843487025919134,0.38062376576205603,5.539845778563173e-53,0.6125848656364876,0.6110227078366347,0.004184148527424991,392.1401958842968,5.539845778563189e-53
FACDX,healthcare,2007,250,0.00022460506145897136,0.7375986110676854,0.30295489746697246,3.542533290886882e-95,0.8228211809812902,0.8221067502594406,0.0034389037145186587,1151.715842861621,3.542533290887057e-95
FACDX,healthcare,2008,250,-0.00039881635045385016,0.6803007223570846,0.3990548800187267,1.399546447106164e-104,0.8511882193062181,0.8505881718034206,0.00745204494591546,1418.5347248973728,1.3995464471063578e-104
FACDX,healthcare,2009,250,0.0005412914334450855,0.6065389621116202,0.2853892894108614,7.356492917747084e-54,0.6188263048421748,0.6172893141358933,0.007980008125629707,402.6220212738328,7.35649291774612e-54
FACDX,healthcare,2010,250,0.00019106156195184906,0.8403392686710899,0.5024931990377872,1.4193727592236934e-93,0.8174734015780809,0.8167374072296054,0.0044929760824378735,1110.7060852727666,1.4193727592235448e-93
FACDX,healthcare,2011,250,0.00020773232564878614,0.9450227215435829,0.4754716570299513,6.834434338518651e-126,0.8997998234845095,0.899395790514689,0.004595517985112469,2227.0455400810615,6.834434338518246e-126
FACDX,healthcare,2012,250,0.00023634279545600197,0.86149428251641,0.3846155902815932,6.276393407644e-70,0.7169981200048445,0.7158569833919608,0.004282137012091241,628.3192668693414,6.27639340764435e-70
FACDX,healthcare,2013,250,0.0006241413969104181,1.0641864106692231,0.046911888484749434,6.9829774243633195e-65,0.6892456723574114,0.6879926307136912,0.004886688103619934,550.0580733383546,6.982977424363678e-65
FACDX,healthcare,2014,250,0.00044466563493657463,1.2906543599360027,0.3396626641544832,2.355684134876343e-52,0.6080476763807278,0.606467223462908,0.007321848807146694,384.7300160131157,2.3556841348761983e-52
FACDX,healthcare,2015,250,0.00019907562585921282,0.9953253252317458,0.681117476598776,1.2625307113474804e-53,0.617166457875785,0.6156227742381872,0.0076498856535485455,399.80112689168004,1.262530711347482e-53
FACDX,healthcare,2016,250,-0.000880484012152017,1.103921328450144,0.0805252345935119,4.016091845470459e-47,0.5681756888247409,0.5664344617635503,0.007916441008783222,326.3076375784395,4.0160918454706937e-47
FACDX,healthcare,2017,250,4.407908271216852e-05,1.048474854648663,0.8919562616334303,7.836473539815948e-33,0.43752758345444165,0.43525954951675794,0.005043953106380865,192.91050992882393,7.836473539816028e-33
FACDX,healthcare,2018,250,0.000426821792476107,0.9821271548461105,0.17476111338315517,3.975527468213252e-94,0.819335495551413,0.8186070096463784,0.004957926702663363,1124.7101555279512,3.975527468213119e-94
FACDX,healthcare,2019,250,-6.310522032299352e-06,0.9763614589143179,0.9874693250912616,1.2879010414879662e-51,0.6026551683247423,0.6010529714228259,0.006285426835378187,376.14301188818706,1.2879010414880215e-51
FACDX,healthcare,2020,250,0.000250680890416694,0.825204366134973,0.6465384345848464,7.919090472956566e-90,0.8043353314652482,0.803546361027608,0.008625412095915466,1019.4746128525134,7.919090472956653e-90
FACDX,healthcare,2021,250,-0.0003863610998764676,0.8200916614074845,0.34811178486520733,1.986949676546182e-41,0.5201812399698563,0.5182464869052186,0.006439129331503839,268.8618250449813,1.986949676546091e-41
FACDX,healthcare,2022,250,0.00021912672373197766,0.9120291671684955,0.6775533931246236,3.096114479699665e-74,0.7387188951270371,0.7376653422848074,0.008313727115334154,701.1692869278846,3.0961144796997027e-74
FACDX,healthcare,2023,250,-0.00048682376773758265,0.7362511080937982,0.21760567609199294,3.161844370111716e-38,0.49090602559514174,0.48885322731125114,0.006183387349195736,239.1399239991346,3.1618443701116336e-38
FACDX,healthcare,2024,250,-0.000496557056101853,0.6816628337190753,0.23402687833567692,5.104120988036757e-30,0.40752359785058867,0.40513458009998615,0.006533714139245455,170.5820719615076,5.1041209880368735e-30
